"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set3.17","20_L_031_2010","20_0_031",8,22703913.9936,24446.5693433,1,28497.1845315,63145782.5124,21620.9240267,27865903.0546,0.359547591149759,0.814756081979985,5.13059289610361,0.47739157800277,21,178.388,116.908,0.63538172554,0.671537860063,62,0.000865669911559686,0.000221232333759101,0.00416177008382695,1.20657144561128e-05,0.27785964581045,1.71545123255274
"set3.18","20_L_063_2010","20_0_063",35,1756708859.74,246147.040312,1,214568.993847,3573879759.47,192752.513548,2396889613.07,0.491541120006935,0.732911874689949,5.87279339130679,0.364351380458532,23,107.73,136.083,0.619668124877,0.327477129843,293,0.0220535017804183,0.029446580824396,0.00865963933750484,0.000139923556322684,0.317318445514216,0.923511840489294
"set3.19","20_L_097_2010","20_0_097",9,81992720.9395,44966.5822806,1,45319.2469332,160271160.802,37494.2178611,96772985.0802,0.511587490408174,0.84726869664658,4.9659487197351,0.509571819986533,19,186.571,112.282,0.629093353729,0.230925193337,80,0.00203107149332574,0.00077546679170112,0.00581266924208484,5.09223205057189e-05,0.295382340918139,1.50020427539498
"set3.20","20_L_104_2010","20_0_104",16,223832730.819,80269.5099112,1,85808.3738226,573904365.482,64734.6474073,259034494.095,0.390017473784176,0.864103954961729,5.36523581191112,0.436548232825327,32,134.646,65.8971,0.659928035643,0.610795480508,81,0.00485804415862163,0.00109292369006734,0.0104845481111888,0.000214145272086563,0.442113143309142,2.21686621650839
"set3.21","22_L_038_2010","22_0_038",87,2823110041.93,432295.901733,1,340331.666084,9144543522.97,258760.603358,4080979556.53,0.30872071797118,0.691772649880768,8.13611755582704,0.189834627384616,99,164.107,112.788,0.403957393836,0.343768045601,822,0.078561184876418,0.0290464394820273,0.00514418802123452,7.52861928691659e-05,0.396637765178312,1.51420225701299
"set3.22","22_L_060_2010","22_0_060",79,1932698374.99,340721.309155,1,273715.379078,5918445275.46,216522.706908,2886007783.18,0.326555080774956,0.669678850574832,7.75027753994756,0.209206586786678,65,104.172,120.956,0.587517426808,0.574239758858,542,0.0317652279293065,0.0368181708243521,0.00612537477278288,8.82066776237078e-05,0.305676167843067,0.904796915793561
"set3.23","22_L_096_2010","22_0_096",100,268379147.23,202912.263524,1,123018.621483,1195467296.33,94693.3796382,511886372.486,0.224497272366969,0.524294377923374,12.386080869869,0.0819109648370337,82,67.1054,108.061,0.528329882558,0.584069827916,446,0.00375914478091366,0.00807908098939635,0.00440756090621713,2.19085612844715e-05,0.354381158645448,0.641199142311399
"set3.24","22_U_032_2010","22_1_032",88,11079127736.8,1170957.47728,1,616889.126949,30011041901.3,521180.929295,17143361477.4,0.369168380532636,0.646263438556409,11.1247007990889,0.101539070911091,100,72.6597,136.067,0.31594137385,0.326337977865,2654,0.118475671511744,0.269958362794898,0.00431819392148938,3.79150372875911e-05,0.264589619736136,0.7180519576075
"set3.25","23_L_053_2010","23_0_053",50,291636519.543,120227.44656,2,92330.1426239,651905247.01,81465.7503022,401344087.444,0.44736028875455,0.72664959735751,7.0401622826037,0.253538854412496,33,62.0414,124.989,0.398451759946072,0.346037010302602,6,7.5402732273813e-07,1.95141843598357e-06,0.00175978585751489,9.16418187357783e-07,0.493937908454733,0.509876318930611
"set3.26","23_L_090_2010","23_0_090",43,752878293.002,164734.444585,1,141095.90812,1517829144.24,121851.173781,1025593478.53,0.496023083928183,0.734090366956226,6.00374209906457,0.34863084440262,28,89.339,115.776,0.238213357609,0.39929376961,83,0.00998622011186183,0.0143988943272784,0.0218368757908436,0.000757028638773885,0.302014316853637,1.23510590396065
"set3.27","23_L_103_2010","23_0_103",82,261301671.3,128499.372914,1,120813.944892,1116789046.08,91674.2685047,383066753.404,0.233975854452715,0.682130905326621,7.94931880409361,0.198861190468753,47,49.9569,137.724,0.773838599929,0.771557855631,253,0.00676104340740364,0.0118852336367582,0.00535934039995715,5.9346429681713e-05,0.328146774335988,1.01537974563062
"set3.28","24_L_27B_2010","24_0_27B",58,342801837.199,151797.54086,2,115846.753794,1044553650.19,85495.5067454,475667202.519,0.328180210883994,0.720675790518282,8.19866545727455,0.186949166336426,100,140.425,95.742,0.0708056741744,0.0559898973186,237,0.00254382936559692,0.00437354571504197,0.0032738146654868,5.45495480920652e-06,0.172852224847587,0.75953457588569
"set3.29","24_L_29A_2010","24_0_29A",29,494334424.193,227273.949096,3,106059.979055,876220439.815,92028.6694498,597539935.372,0.564166734454826,0.827282654983137,10.2220789511651,0.12026282522976,80,80.5304,116.678,0.280529926357883,0.274687489003799,6,3.64432319563344e-07,8.74221551444652e-07,0.00121893464355548,2.40441746112444e-08,0.196911851137644,0.578968719093282
"set3.30","25_L_107_2010","25_0_107",51,52687820.4227,48695.5741031,1,36798.4453048,104319808.854,32195.644271,75572451.1484,0.505060553709783,0.697182896969136,6.70863824625991,0.279216524142125,43,104.678,111.27,0.459508556854,0.069905641847,135,0.00119649194604404,0.000679441689571323,0.00386193286809284,9.7942498763958e-06,0.304114987396955,1.33997224520112
"set3.31","25_L_137_2010","25_0_137",31,95317241.3664,58331.3009792,1,52615.8766446,212953626.727,44461.4048539,135234057.259,0.447596234125629,0.704831632640058,5.97469761857982,0.352028644397199,28,96.769,104.761,0.410652956492,0.239498505716,117,0.00231573999172012,0.00128245247597318,0.00528875531529267,2.86490762793044e-05,0.27098227716141,1.14518175442486
"set3.32","25_L_188_2010","25_0_188",69,4853350.31301,16298.2052446,1,12038.1104056,11156584.8252,10770.9747945,7317733.93742,0.435021145722611,0.663231316486089,7.3980789690399,0.229600028940105,37,76.414,113.509,0.787052733641,0.244115179449,98,7.71573931806501e-05,0.000101950040126129,0.0017533090750277,1.78751776641934e-06,0.201158007833456,0.802669348448456
"set3.33","25_U_004_2010","25_1_004",5,3897098607.79,291203.412162,1,320678.488464,7916219013.72,252170.927545,4186530552,0.492292924315982,0.930865918541611,4.66472195225885,0.577508445653152,21,78.3806,128.944,0.23829504768,0.400805526177,157,0.0699856631495853,0.061755507349564,0.0196339962074101,0.000528442236426554,0.280387851726058,1.23952135681581
"set3.34","25_U_006_2010","25_1_006",38,1757182167.84,275041.186285,1,234775.562059,4240065946.05,194180.256251,2368624216.66,0.414423310910287,0.74185772292652,6.56129159306959,0.291898045025198,47,95.2718,108.634,0.246693875955,0.520371548944,306,0.0294747956733381,0.023210717459136,0.00966676254722707,0.000243461174464862,0.350623961126502,1.29741653710721
"set3.35","25_U_014_2010","25_1_014",78,542114490.283,166008.029252,1,131662.52833,1334030365.36,117757.251003,849622128.008,0.406373426242592,0.638065408623509,7.12990241834795,0.247196713209914,46,70.4175,122.548,0.408327308828,0.122655706101,268,0.00887730546880066,0.0147230007851253,0.00657788511667253,6.94539220959225e-05,0.213973572698722,0.718715174090279
"set3.36","26_L_027_2010","26_0_027",15,44208374.1759,32595.7008195,1,41395.886214,131850731.606,30804.4008203,54735038.8318,0.335291079825061,0.807679598287154,4.90239218452138,0.522870044409287,9,180.665,117.674,0.253701191699,0.333126595491,90,0.00154754123746333,0.000433855444309647,0.00396756710372853,8.0940512381814e-06,0.438510434188986,1.82424197724064
"set3.37","26_L_063_2010","26_0_063",25,1865941873.39,245226.860797,1,273584.716849,5763891430.79,197886.434984,2307532919.63,0.32372953165328,0.808630662434577,5.67700116425805,0.389916754916289,17,195.857,79.6954,0.378225149147,0.307175955229,225,0.0662420044220304,0.011727736219173,0.0118445774620434,0.000248357814046096,0.406397050435698,2.43087972148735
"set3.38","26_L_066_2010","26_0_066",14,1805445630.31,212934.781323,1,260121.487391,5208974404.18,187254.262821,2211833527.18,0.346602899192824,0.81626650836235,5.01134611384063,0.500381294671726,11,233.336,123.197,0.247122814283,0.361110599731,169,0.0843374320520988,0.0141175737392336,0.013898508440041,0.000231844918192767,0.257324167445485,2.36660762775917
"set3.39","27_L_25B_2010","27_0_25B",4,54756084.9684,34405.3935935,1,36353.17414,101066200.734,30255.1966209,64587401.8087,0.54178434106289,0.847782747641418,4.64954372370134,0.581285101207396,15,137.078,144.067,0.229577835909,0.516448266868,64,0.00132102537011135,0.000568927757438994,0.00589925977060233,5.51139918032661e-05,0.282278603971889,1.41598042736373
"set3.40","27_L_44B_2010","27_0_44B",83,57065293.8617,60225.4426777,1,42112.0743215,135102465.194,33357.236789,80313158.1416,0.422385289415387,0.710534801297295,7.97248979261811,0.197706942677683,72,125.866,108.77,0.407001458457,0.172408764418,152,0.00155039013660838,0.000687923300149555,0.00430981743031345,1.21412958947738e-05,0.333004631851872,1.28885239268938
"set3.41","28_L_080_2010","28_0_080",92,925850771.026,281595.088647,1,215997.77486,3678330218.85,167095.887795,1608985515.2,0.25170409287382,0.575425174608185,9.25453451845172,0.146723846785905,68,144.417,117.382,0.426770634819,0.623407183696,526,0.0427645663957046,0.016239401225129,0.00529729773999661,0.000123097206659274,0.201418754330033,1.37134627182003
"set3.42","29_L_028_2010","29_0_028",13,32903293.6079,29635.5691359,1,29421.0689003,67317123.2881,25767.3404458,39856360.8175,0.488780446946349,0.825546862107213,5.16646611834469,0.470785082075064,44,70.4532,153.554,0.333032202741,0.310236531611,73,0.000382927406369573,0.000851678874302992,0.00408542945047069,1.13794309889129e-05,0.238568297950692,0.620962867870808
"set3.43","29_L_029_2010","29_0_029",77,58472075.3107,56056.2409876,1,45036.3154691,157735581.417,39666.8432771,92178137.7683,0.370696800210977,0.634337780371264,7.33077208488207,0.233835491628062,49,61.3335,148.527,0.326308762482,0.257322706862,161,0.000658299692387839,0.00181958490140576,0.00353273654765079,1.18578574086187e-05,0.308703354451895,0.590149436349195
"set3.44","29_L_032_2010","29_0_032",40,103897382.769,58556.4127706,1,66392.1051856,342779444.546,47315.1829038,131380983.177,0.303102722237644,0.790809904573683,5.74476357054661,0.380772472974467,34,193.523,98.2354,0.176374691323,0.327117443284,126,0.00440638538158821,0.000688430149277872,0.00495693010778538,3.36407970019357e-05,0.390496203897902,2.55817196963832
"set3.45","29_L_052_2010","29_0_052",73,351943096.043,127382.545077,1,144451.974676,1624074347.07,100224.017304,510215605.134,0.216703808343468,0.689792888538891,6.79006132474297,0.272560219761499,46,190.745,77.2623,0.376126527701,0.447271291754,177,0.0222076267046268,0.00270047509855824,0.00761495185078634,8.37899466864232e-05,0.416528777832714,2.8548620805771
"set3.46","29_U_020_2010","29_1_020",44,2952692187.52,403685.564279,1,296881.7386,6885886645.8,236341.561667,3741214053.29,0.428803484489681,0.789233694052716,7.42906455058818,0.227688764333271,48,83.0436,83.9759,0.349802566033,0.31617769168,152,0.06255547021004,0.049715089856028,0.017626196577861,0.00025286090824097,0.180077882539694,1.16931313574525
"set3.47","30_L_037_2010","30_0_037",36,4340066821.73,389228.421068,1,437879.662654,14416186495.6,313332.012732,5929630053.73,0.301055124602796,0.731928768304847,5.90821561910892,0.359995598754788,31,213.834,114.81,0.295215191878,0.427212981016,203,0.197586075667334,0.0323995291952724,0.0220889624371158,0.00164345495677768,0.403622765805523,2.30323914843417
"set3.48","30_L_066_2010","30_0_066",52,5357886.06388,14054.9562658,1,19505.8092496,28892236.3938,12748.6379974,7804018.80398,0.185443798494939,0.686554735253523,6.07201396259072,0.340835121865172,14,209.011,108.549,0.140530056323,0.1570141186,46,0.000458088043327633,3.24168748694135e-05,0.00364492387562352,1.02276342972906e-05,0.462980307943842,3.4124381595219
"set3.49","30_L_075_2010","30_0_075",70,67743229.8792,58796.8340706,1,56944.4906353,245934516.242,48006.0676591,111949642.736,0.275452307038271,0.605122340934596,7.14366355518384,0.246245259843203,39,52.5807,138.77,0.471233842615,0.406615154967,182,0.0013853905692488,0.00340765527826891,0.0033832190917715,6.31585276417086e-06,0.313794238369391,0.709798393294134
"set3.50","30_U_020_2010","30_1_020",26,32305061446.9,1097977.82779,1,896702.100458,60968880290.2,795467.692175,39459637052.7,0.529861484959773,0.818686228759662,6.1088334458223,0.336738904790821,47,74.7181,124.479,0.709915007681,0.240603811204,913,0.261136789168825,0.366018863238131,0.0133004178946407,0.00129949152563117,0.604843917005009,0.913882690443116
"set3.51","31_U_022_2010","31_1_022",33,3030492310.36,300832.564346,1,303094.845965,7085464851.01,247059.083008,4067026571.31,0.427705503320367,0.745137081655179,5.46472425251493,0.420797701516568,20,110.711,149.019,0.565232429089,0.500935191302,262,0.0586799351420362,0.0607752276412618,0.0119134340848275,0.000201046033600378,0.243688210316791,1.07153651369079
"set3.52","31_U_038_2010","31_1_038",56,9303204231.9,608043.432832,1,601690.51539,28051396590.3,450283.316781,12957998848.1,0.331648522452425,0.717950691380414,6.30403077623796,0.316208263063391,30,158.569,99.2882,0.551753941615,0.498202621605,507,0.279411557027673,0.0774082794997573,0.0126170376550814,0.000303200062859883,0.40998308973608,2.08978653021261
"set3.53","32_L_031_2010","32_0_031",98,86737186.666,89233.0726639,1,80799.5532832,506878295.372,54682.0997539,163299790.832,0.171120340835157,0.531153078788899,9.58127227753263,0.136887407990257,67,145.007,104.99,0.291567338255,0.696607073374,228,0.00498000400902358,0.000967138976950085,0.00416396206619674,1.41340867173719e-05,0.383082686921923,2.54071050762255
"set3.54","33_L_408_2010","33_0_408",63,215400128.543,88887.83142,1,102789.849926,809160991.866,72128.6548733,306459941.096,0.266201819796413,0.702865528762615,6.05646667430999,0.34258725348749,26,134.192,102.058,0.671492659988,0.3016607227,62,0.00645837126943702,0.00208261416143238,0.0159905423633468,0.000389635752081221,0.392813087989595,2.27854048015568
"set3.55","33_L_526_2010","33_0_526",10,114311619.708,52835.1457563,1,56392.4032802,244458555.241,45493.9055465,130267490.036,0.467611450927973,0.877514563890112,4.94171529139946,0.514581801123384,10,155.012,143.092,0.0578801350781,0.0575399008823,26,0.00410034908954808,0.001381268934752,0.0227503278671263,0.000194958108571009,0.242669181920971,1.9249555836615
"set3.56","33_L_537_2010","33_0_537",18,145406437.42,56421.4400603,1,68596.5911694,361673751.585,51176.6244858,172729359.075,0.40203757331786,0.84181657477733,4.67899250567399,0.573991108380766,15,133.091,104.864,0.340818485743,0.337315176025,78,0.00387880802877684,0.00164041330498328,0.00799996961485034,7.54377694109096e-05,0.297523452176607,1.70684909745941
"set3.57","33_L_612_2010","33_0_612",7,9828009.50264,14007.9241507,1,16285.2924785,20347559.2014,12625.9783853,11113347.7992,0.483006802209662,0.884342835319837,4.46828635557696,0.629401637929047,14,137.426,111.933,0.43803918878,0.251250897834,46,0.000330091898115564,0.000104467724072037,0.00338642349033385,5.4848709909147e-06,0.219703830142984,1.71763410627024
"set3.58","34_L_036_2010","34_0_036",60,90939056.6625,62751.2107381,1,54992.9909998,233980428.955,43473.6358677,134239058.137,0.388660953690233,0.677441110840412,6.5803180818669,0.290212483437726,45,119.708,111.812,0.286283523056,0.147665752828,222,0.00314743550539104,0.00105685861431993,0.00293967682939505,4.50705747626105e-06,0.242707034759628,1.49215330187623
"set3.59","36_L_037_2010","36_0_037",93,14411126.1206,33371.2802408,1,27605.3423156,58973821.6589,22369.827112,25176581.5431,0.244364799757303,0.572402019548582,8.79070909679494,0.162615540464534,48,76.691,104.499,0.936642500658,0.788617723417,185,0.00029236655193813,0.000547748105550018,0.00187503193692658,2.15636375450151e-06,0.411384410200461,0.867913076900061
"set3.60","36_L_110_2010","36_0_110",46,204342751.651,88670.7055373,1,83934.7832542,541518760.88,64569.6551974,283353597.894,0.377351195217929,0.721158133052691,6.20298235063226,0.326594429568395,35,139.806,90.7523,0.29259336681,0.416323032291,215,0.00785949656520041,0.00266658030170945,0.00446511933588228,2.25994144274392e-05,0.24112527909805,1.43765046454887
"set3.61","36_L_126_2010","36_0_126",89,3572614078.38,510706.681553,1,441805.205987,15001800175.2,304735.032181,6014900486.18,0.238145691627463,0.593960629371764,8.54433932013615,0.172128541882396,93,150.329,86.0073,0.590801697301,0.561470386463,427,0.226084623370146,0.0370756034389346,0.0129725766395777,0.000213322808682111,0.364724747442857,2.05989946567513
"set3.62","37_L_067_2010","37_0_067",22,1979542603.6,252738.356822,1,259170.526204,5267014246.99,192346.247525,2258194011.41,0.375837715785802,0.876604310169075,5.68052834273188,0.389432687617943,62,173.994,82.4351,0.254014902006,0.746891742911,488,0.0600714307261245,0.00621812647250621,0.00522094990335262,6.2966627704762e-05,0.435587747940078,2.17455806366478
